spieltag	sp_nr	user_nr	tore1	tore2
21	6	13	1	2
21	6	14	1	2
21	6	17	2	2
21	6	24	1	2
21	6	32	1	2
21	6	34	1	2
21	6	35	1	1
21	6	36	1	2
21	6	37	1	2
21	6	42	1	2
21	6	43	1	2
21	6	45	1	2
21	6	46	0	2
21	6	47	1	3
21	6	49	0	1
21	6	50	1	2
21	6	51	2	1
21	6	52	1	3
21	6	54	1	2
21	6	55	2	1
21	6	56	1	3
21	6	57	2	2
21	6	58	1	2
21	6	61	0	2
21	6	62	1	2
21	6	63	1	1
21	7	2	1	3
21	7	3	1	2
21	7	5	1	3
21	7	7	1	2
21	7	8	1	5
21	7	9	1	4
21	7	10	1	3
21	7	11	1	2
21	7	12	2	1
21	7	13	0	2
21	7	14	0	2
21	7	17	0	4
21	7	24	1	3
21	7	32	0	3
21	7	34	1	3
21	7	35	1	3
21	7	36	1	3
21	7	37	1	3
21	7	42	0	2
21	7	43	1	1
21	7	45	1	3
21	7	46	0	2
21	7	47	1	3
21	7	49	0	3
21	7	50	1	2
21	7	51	0	2
21	7	52	1	4
21	7	54	1	3
21	7	55	0	3
21	7	56	1	3
21	7	57	2	2
21	7	58	1	3
21	7	61	2	3
21	7	62	1	2
21	7	63	0	1
21	8	2	2	1
21	8	3	0	2
21	8	5	1	1
21	8	7	2	1
21	8	8	2	2
21	8	9	1	3
21	8	10	1	0
21	8	11	1	2
21	8	12	3	1
21	8	13	1	2
21	8	14	0	2
21	8	17	1	1
21	8	24	2	1
21	8	32	1	2
21	8	34	2	1
21	8	35	1	1
21	8	36	1	2
21	8	37	0	2
21	8	42	0	2
21	8	43	1	2
21	8	45	2	2
21	8	46	0	1
21	8	47	1	2
21	8	49	1	1
21	8	50	1	2
21	8	51	1	2
21	8	52	1	1
21	8	54	0	2
21	8	55	2	1
21	8	56	1	2
21	8	57	2	1
21	8	58	0	2
21	8	61	1	2
21	8	62	1	2
21	8	63	1	2
21	9	2	3	1
21	9	3	3	1
21	9	4	3	0
21	9	5	3	1
21	9	7	4	1
21	9	8	3	2
21	9	9	3	1
21	9	10	2	1
21	9	11	2	1
21	9	12	3	0
21	9	13	2	2
21	9	14	3	2
21	9	17	3	0
21	9	20	3	1
21	9	24	3	2
21	9	32	2	1
21	9	34	4	2
21	9	35	2	0
21	9	36	2	1
21	9	37	3	1
21	9	42	3	1
21	9	43	2	1
21	9	45	3	2
21	9	46	2	0
21	9	47	2	0
21	9	49	2	0
21	9	50	2	1
21	9	51	1	0
21	9	52	4	2
21	9	54	3	1
21	9	55	2	1
21	9	56	3	1
21	9	57	3	1
21	9	58	3	1
21	9	61	2	2
21	9	62	2	1
21	9	63	3	2
22	1	2	0	3
22	1	3	0	2
22	1	4	1	3
22	1	5	1	2
22	1	7	1	3
22	1	8	1	4
22	1	9	0	3
22	1	10	1	3
22	1	11	1	4
22	1	12	0	2
22	1	13	0	2
22	1	14	0	2
22	1	17	0	4
22	1	20	1	2
22	1	24	0	3
22	1	32	1	3
22	1	34	1	2
22	1	35	1	3
22	1	36	0	1
22	1	37	1	3
22	1	42	1	3
22	1	43	0	3
22	1	45	1	3
22	1	46	0	2
22	1	47	2	3
22	1	49	0	3
22	1	50	1	2
22	1	51	1	3
22	1	52	2	4
22	1	54	0	3
22	1	55	1	2
22	1	56	1	3
22	1	57	1	3
22	1	58	1	3
22	1	61	0	2
22	1	62	1	3
22	1	63	1	3
22	2	2	1	2
22	2	3	2	0
22	2	4	2	0
22	2	5	2	1
22	2	7	1	0
22	2	8	3	1
22	2	9	2	1
22	2	10	2	1
22	2	11	2	1
22	2	12	2	1
22	2	13	2	1
22	2	14	2	1
22	2	17	2	1
22	2	20	2	1
22	2	24	1	1
22	2	32	2	1
22	2	34	3	1
22	2	35	2	1
22	2	36	2	0
22	2	37	2	0
22	2	42	2	0
22	2	43	2	1
22	2	45	2	2
22	2	46	2	0
22	2	47	1	1
22	2	49	1	1
22	2	50	2	1
22	2	51	2	0
22	2	52	2	0
22	2	54	2	1
22	2	55	2	1
22	2	56	2	1
22	2	57	2	1
22	2	58	2	1
22	2	61	2	0
22	2	62	3	1
22	2	63	1	0
22	3	2	2	1
22	3	3	2	1
22	3	4	2	1
22	3	5	2	1
22	3	7	2	1
22	3	8	2	1
22	3	9	2	1
22	3	10	1	2
22	3	11	2	1
22	3	12	2	1
22	3	13	2	1
22	3	14	2	1
22	3	17	2	1
22	3	20	2	1
22	3	24	2	1
22	3	32	2	1
22	3	34	3	1
22	3	35	1	1
22	3	36	2	1
22	3	37	3	1
22	3	42	1	0
22	3	43	1	2
22	3	45	1	2
22	3	46	1	0
22	3	47	2	0
22	3	49	1	0
22	3	50	2	1
22	3	51	3	1
22	3	52	3	1
22	3	54	3	1
22	3	55	2	1
22	3	56	2	1
22	3	57	2	2
22	3	58	2	1
22	3	61	0	0
22	3	62	3	3
22	3	63	2	1
22	4	2	0	1
22	4	3	0	0
22	4	4	2	1
22	4	5	2	2
22	4	7	2	1
22	4	8	1	1
22	4	9	2	1
22	4	10	1	2
22	4	11	1	1
22	4	12	0	1
22	4	13	1	1
22	4	14	0	1
22	4	17	1	0
22	4	20	0	0
22	4	24	0	2
22	4	32	0	1
22	4	34	2	1
22	4	35	1	0
22	4	36	1	0
22	4	37	0	1
22	4	42	0	0
22	4	43	1	1
22	4	45	2	1
22	4	46	0	2
22	4	47	0	1
22	4	49	0	0
22	4	50	1	2
22	4	51	1	0
22	4	52	1	3
22	4	54	2	2
22	4	55	0	1
22	4	56	1	0
22	4	57	2	1
22	4	58	0	1
22	4	61	1	1
22	4	62	0	2
22	4	63	1	0
22	5	2	2	1
22	5	3	1	1
22	5	4	2	1
22	5	5	2	1
22	5	7	2	2
22	5	8	2	2
22	5	9	2	1
22	5	10	2	1
22	5	11	0	1
22	5	12	2	1
22	5	13	1	2
22	5	14	2	1
22	5	17	2	1
22	5	20	2	1
22	5	24	0	2
22	5	32	1	2
22	5	34	2	0
22	5	35	2	1
22	5	36	3	1
22	5	37	0	2
22	5	42	3	2
22	5	43	2	1
22	5	45	1	2
22	5	46	2	1
22	5	47	0	1
22	5	49	2	2
22	5	50	2	1
22	5	51	1	1
22	5	52	3	1
22	5	54	3	0
22	5	55	2	1
22	5	56	1	1
22	5	57	2	2
22	5	58	2	1
22	5	61	1	1
22	5	62	1	2
22	5	63	1	2
22	6	2	3	1
22	6	3	2	2
22	6	4	2	1
22	6	5	1	0
22	6	7	1	1
22	6	8	1	2
22	6	9	1	0
22	6	10	3	1
22	6	11	3	2
22	6	12	3	1
22	6	13	3	2
22	6	14	2	2
22	6	17	2	2
22	6	20	1	1
22	6	24	2	2
22	6	32	3	1
22	6	34	2	2
22	6	35	2	1
22	6	36	3	1
22	6	37	2	1
22	6	42	3	1
22	6	43	3	1
22	6	45	4	1
22	6	46	2	0
22	6	47	2	1
22	6	49	2	0
22	6	50	2	1
22	6	51	1	1
22	6	52	2	2
22	6	54	3	2
22	6	55	4	1
22	6	56	2	1
22	6	57	3	1
22	6	58	3	1
22	6	61	3	1
22	6	62	3	1
22	6	63	0	1
22	7	2	2	3
22	7	3	2	2
22	7	4	1	1
22	7	5	2	1
22	7	7	1	2
22	7	8	2	3
22	7	9	2	2
22	7	10	1	2
22	7	11	1	3
22	7	12	1	0
22	7	13	2	1
22	7	14	2	3
22	7	17	1	2
22	7	20	1	3
22	7	24	1	2
22	7	32	1	2
22	7	34	2	2
22	7	35	2	0
22	7	36	0	1
22	7	37	1	2
22	7	42	2	2
22	7	43	1	1
22	7	45	1	1
22	7	46	0	1
22	7	47	1	1
22	7	49	0	2
22	7	50	1	2
22	7	51	2	1
22	7	52	2	2
22	7	54	3	2
22	7	55	1	1
22	7	56	2	1
22	7	57	3	1
22	7	58	1	2
22	7	61	1	3
22	7	62	3	1
22	7	63	0	2
22	8	2	2	2
22	8	3	1	0
22	8	4	1	2
22	8	5	2	1
22	8	7	2	1
22	8	8	1	2
22	8	9	2	1
22	8	10	1	2
22	8	11	1	2
22	8	12	2	2
22	8	13	2	1
22	8	14	1	1
22	8	17	1	3
22	8	20	1	1
22	8	24	1	1
22	8	32	0	1
22	8	34	1	1
22	8	35	2	1
22	8	36	1	1
22	8	37	1	2
22	8	42	0	1
22	8	43	2	1
22	8	45	1	0
22	8	46	0	1
22	8	47	0	2
22	8	49	0	0
22	8	50	1	2
22	8	51	3	0
22	8	52	1	1
22	8	54	0	2
22	8	55	2	1
22	8	56	2	1
22	8	57	2	1
22	8	58	0	2
22	8	61	2	1
22	8	62	2	1
22	8	63	0	0
22	9	2	2	1
22	9	3	1	1
22	9	4	2	1
22	9	5	2	1
22	9	7	2	1
22	9	8	2	2
22	9	9	2	1
22	9	10	1	2
22	9	11	1	2
22	9	12	2	1
22	9	13	1	1
22	9	14	1	1
22	9	17	1	1
22	9	20	1	2
22	9	24	1	3
22	9	32	2	1
22	9	34	2	1
22	9	35	2	1
22	9	36	2	0
22	9	37	1	2
22	9	42	2	1
22	9	43	2	1
22	9	45	3	1
22	9	46	1	2
22	9	47	1	2
22	9	49	0	1
22	9	50	2	1
22	9	52	2	1
22	9	55	1	2
22	9	56	3	2
22	9	57	2	1
22	9	58	2	1
22	9	61	2	0
22	9	62	1	2
22	9	63	2	1
23	1	2	0	1
23	1	3	1	2
23	1	4	1	2
23	1	5	1	0
23	1	7	2	1
23	1	8	2	1
23	1	9	2	1
23	1	10	1	2
23	1	11	1	2
23	1	12	3	0
23	1	13	1	2
23	1	14	1	2
23	1	17	1	3
23	1	20	1	2
23	1	24	1	1
23	1	32	1	2
23	1	34	2	1
23	1	35	1	1
23	1	36	1	2
23	1	37	0	2
23	1	42	1	2
23	1	43	1	2
23	1	45	1	2
23	1	46	0	1
23	1	47	0	2
23	1	49	1	0
23	1	50	2	1
23	1	51	1	1
23	1	52	2	1
23	1	54	1	2
23	1	55	2	2
23	1	56	1	1
23	1	57	2	1
23	1	58	2	1
23	1	62	2	1
23	1	63	2	3
23	1	64	1	0
23	2	2	0	3
23	2	3	0	2
23	2	4	1	3
23	2	5	1	2
23	2	7	1	3
23	2	8	0	6
23	2	9	0	4
23	2	10	1	4
23	2	11	0	4
23	2	12	1	2
23	2	13	0	2
23	2	14	1	3
23	2	17	0	5
23	2	24	0	3
23	2	32	0	3
23	2	34	0	4
23	2	35	0	2
23	2	36	0	3
23	2	37	0	4
23	2	42	1	5
23	2	43	0	3
23	2	45	1	4
23	2	46	0	3
23	2	47	0	5
23	2	49	0	4
23	2	50	1	2
23	2	51	1	4
23	2	52	1	4
23	2	54	1	3
23	2	55	1	5
23	2	56	0	4
23	2	57	1	3
23	2	58	0	3
23	2	62	1	4
23	2	63	1	4
23	2	64	0	4
23	3	2	2	1
23	3	3	1	0
23	3	4	2	1
23	3	5	2	1
23	3	7	2	1
23	3	8	3	1
23	3	9	2	1
23	3	10	3	1
23	3	11	2	1
23	3	12	2	1
23	3	13	2	1
23	3	14	1	1
23	3	17	2	1
23	3	20	2	1
23	3	24	2	0
23	3	32	2	0
23	3	34	2	1
23	3	35	2	1
23	3	36	2	1
23	3	37	2	1
23	3	42	2	0
23	3	43	2	1
23	3	45	3	1
23	3	46	2	0
23	3	47	2	1
23	3	49	2	1
23	3	50	2	1
23	3	51	3	1
23	3	52	2	2
23	3	54	3	1
23	3	55	3	0
23	3	56	3	2
23	3	57	3	1
23	3	58	2	0
23	3	61	2	1
23	3	62	2	1
23	3	63	2	0
23	3	64	3	1
23	4	2	1	3
23	4	3	0	2
23	4	4	1	2
23	4	5	2	1
23	4	7	1	2
23	4	8	1	2
23	4	9	2	3
23	4	10	1	3
23	4	11	1	2
23	4	12	1	2
23	4	13	1	2
23	4	14	1	2
23	4	17	0	3
23	4	20	1	2
23	4	24	1	2
23	4	32	1	2
23	4	34	1	3
23	4	35	1	1
23	4	36	1	2
23	4	37	1	2
23	4	42	1	1
23	4	43	1	1
23	4	45	1	2
23	4	46	0	1
23	4	47	1	2
23	4	49	0	2
23	4	50	1	2
23	4	51	2	1
23	4	52	1	1
23	4	54	0	2
23	4	55	3	3
23	4	56	1	2
23	4	57	2	1
23	4	58	1	2
23	4	61	0	2
23	4	62	2	1
23	4	63	2	4
23	4	64	2	2
23	5	2	2	1
23	5	3	3	1
23	5	4	2	1
23	5	5	2	1
23	5	7	2	0
23	5	8	2	2
23	5	9	2	0
23	5	10	2	2
23	5	11	2	1
23	5	12	3	1
23	5	13	2	1
23	5	14	2	1
23	5	17	2	1
23	5	20	1	2
23	5	24	3	1
23	5	32	1	0
23	5	34	2	0
23	5	35	2	1
23	5	36	2	1
23	5	37	2	0
23	5	42	1	3
23	5	43	2	1
23	5	45	1	2
23	5	46	2	0
23	5	47	2	1
23	5	49	1	1
23	5	50	2	1
23	5	51	2	1
23	5	52	3	2
23	5	54	3	0
23	5	55	3	0
23	5	56	1	1
23	5	57	3	1
23	5	58	2	1
23	5	62	2	1
23	5	63	3	1
23	5	64	2	1
23	6	2	3	1
23	6	3	2	0
23	6	4	2	1
23	6	5	2	1
23	6	7	2	1
23	6	8	2	2
23	6	9	2	3
23	6	10	2	1
23	6	11	2	2
23	6	12	2	1
23	6	13	2	1
23	6	17	3	1
23	6	20	2	1
23	6	24	3	1
23	6	32	2	1
23	6	34	2	2
23	6	35	3	1
23	6	36	2	1
23	6	37	2	1
23	6	42	1	2
23	6	43	2	1
23	6	45	3	2
23	6	46	2	1
23	6	47	2	1
23	6	49	2	0
23	6	50	2	1
23	6	51	3	2
23	6	52	3	1
23	6	54	1	2
23	6	55	2	1
23	6	56	3	2
23	6	57	3	2
23	6	58	1	2
23	6	62	2	1
23	6	63	3	1
23	6	64	3	2
23	7	2	2	1
23	7	3	1	1
23	7	4	2	1
23	7	5	2	1
23	7	7	2	1
23	7	8	2	1
23	7	9	1	2
23	7	10	1	1
23	7	11	1	0
23	7	12	2	1
23	7	13	1	1
23	7	14	1	1
23	7	17	1	2
23	7	20	0	1
23	7	24	2	1
23	7	32	0	1
23	7	34	2	1
23	7	35	0	1
23	7	36	0	2
23	7	37	1	2
23	7	42	2	0
23	7	43	1	1
23	7	45	2	2
23	7	46	2	1
23	7	47	0	1
23	7	49	1	0
23	7	50	2	1
23	7	51	0	1
23	7	52	0	1
23	7	54	1	3
23	7	55	1	0
23	7	56	0	0
23	7	57	2	1
23	7	58	0	0
23	7	62	2	1
23	7	63	2	1
23	7	64	0	0
23	8	2	2	1
23	8	3	2	0
23	8	4	2	1
23	8	5	2	1
23	8	7	2	0
23	8	8	3	1
23	8	9	3	1
23	8	10	1	2
23	8	11	3	1
23	8	12	2	0
23	8	13	2	1
23	8	14	3	2
23	8	17	2	1
23	8	20	2	1
23	8	24	2	0
23	8	32	2	1
23	8	34	2	0
23	8	35	2	0
23	8	36	2	1
23	8	37	3	1
23	8	42	3	1
23	8	43	2	1
23	8	45	2	1
23	8	46	2	0
23	8	47	1	1
23	8	49	2	2
23	8	50	2	1
23	8	51	1	0
23	8	52	4	1
23	8	54	2	0
23	8	55	2	2
23	8	56	2	1
23	8	57	2	1
23	8	58	2	1
23	8	62	2	1
23	8	63	3	2
23	8	64	2	0
23	9	2	1	2
23	9	3	0	2
23	9	4	1	1
23	9	5	2	1
23	9	7	1	2
23	9	8	1	2
23	9	9	3	2
23	9	10	1	2
23	9	11	2	1
23	9	12	4	1
23	9	13	1	2
23	9	14	1	2
23	9	17	2	4
23	9	20	1	1
23	9	24	1	0
23	9	32	1	2
23	9	34	1	3
23	9	35	1	1
23	9	36	1	3
23	9	37	0	1
23	9	42	0	2
23	9	43	1	2
23	9	45	3	1
23	9	46	2	1
23	9	47	2	3
23	9	49	1	2
23	9	50	2	1
23	9	51	1	1
23	9	52	1	1
23	9	54	1	2
23	9	55	4	1
23	9	56	1	3
23	9	57	1	1
23	9	58	1	2
23	9	62	2	1
23	9	63	1	2
23	9	64	0	2
24	1	2	1	1
24	1	3	1	2
24	1	4	1	2
24	1	5	2	1
24	1	7	2	1
24	1	8	1	2
24	1	9	2	1
24	1	10	1	2
24	1	11	1	1
24	1	12	2	1
24	1	13	1	2
24	1	14	1	2
24	1	17	0	2
24	1	20	1	1
24	1	24	1	1
24	1	32	0	1
24	1	34	2	1
24	1	35	1	2
24	1	36	1	3
24	1	37	1	2
24	1	42	1	2
24	1	43	1	2
24	1	45	2	1
24	1	46	0	2
24	1	47	1	1
24	1	50	1	2
24	1	51	1	1
24	1	52	1	1
24	1	54	1	2
24	1	55	2	1
24	1	56	1	2
24	1	57	2	1
24	1	58	1	2
24	1	61	1	2
24	1	62	3	1
24	1	63	1	2
24	2	2	1	2
24	2	3	2	2
24	2	4	1	0
24	2	5	2	2
24	2	7	1	2
24	2	8	1	2
24	2	9	2	1
24	2	10	1	2
24	2	11	1	2
24	2	12	1	2
24	2	13	1	1
24	2	14	1	1
24	2	17	1	1
24	2	20	1	2
24	2	24	2	2
24	2	32	1	2
24	2	34	3	1
24	2	35	1	1
24	2	36	1	2
24	2	37	1	2
24	2	42	1	2
24	2	43	1	2
24	2	45	2	2
24	2	46	0	2
24	2	47	0	2
24	2	49	0	2
24	2	50	1	2
24	2	51	1	0
24	2	52	4	2
24	2	54	2	1
24	2	55	2	2
24	2	56	1	2
24	2	57	1	2
24	2	58	0	2
24	2	61	2	1
24	2	62	2	2
24	2	63	1	2
24	3	2	3	1
24	3	3	2	0
24	3	4	2	1
24	3	5	2	1
24	3	7	3	2
24	3	8	3	1
24	3	9	4	1
24	3	10	3	1
24	3	11	2	0
24	3	12	2	1
24	3	13	1	2
24	3	14	3	1
24	3	17	2	1
24	3	20	3	1
24	3	24	3	1
24	3	32	2	0
24	3	34	3	1
24	3	35	2	1
24	3	36	2	1
24	3	37	3	1
24	3	42	2	1
24	3	43	2	1
24	3	45	3	1
24	3	46	2	0
24	3	47	2	1
24	3	50	2	1
24	3	51	1	0
24	3	52	3	1
24	3	54	2	1
24	3	55	3	1
24	3	56	2	1
24	3	57	3	1
24	3	58	3	1
24	3	61	2	0
24	3	62	3	1
24	3	63	3	1
24	4	2	1	3
24	4	3	2	3
24	4	4	1	2
24	4	5	1	3
24	4	7	2	2
24	4	8	1	3
24	4	9	1	3
24	4	10	1	3
24	4	11	1	3
24	4	12	0	2
24	4	13	0	2
24	4	14	0	3
24	4	17	2	2
24	4	20	1	0
24	4	24	1	3
24	4	32	1	2
24	4	34	1	2
24	4	35	0	2
24	4	36	2	1
24	4	37	0	4
24	4	42	0	2
24	4	43	0	1
24	4	45	1	3
24	4	46	0	2
24	4	47	1	3
24	4	50	1	2
24	4	51	1	0
24	4	52	1	3
24	4	54	2	3
24	4	55	0	2
24	4	56	1	3
24	4	57	1	2
24	4	58	0	3
24	4	61	2	2
24	4	62	1	2
24	4	63	1	3
24	5	2	2	0
24	5	3	3	1
24	5	4	2	1
24	5	5	3	1
24	5	7	4	1
24	5	8	5	1
24	5	9	3	0
24	5	10	4	1
24	5	11	4	0
24	5	12	3	0
24	5	13	3	1
24	5	14	3	0
24	5	17	3	0
24	5	20	4	1
24	5	24	4	0
24	5	32	3	1
24	5	34	2	0
24	5	35	3	0
24	5	36	2	1
24	5	37	3	0
24	5	42	3	0
24	5	43	3	0
24	5	45	5	1
24	5	46	2	0
24	5	47	3	0
24	5	50	2	1
24	5	51	2	0
24	5	52	4	1
24	5	54	3	0
24	5	55	4	1
24	5	56	4	1
24	5	57	3	1
24	5	58	3	0
24	5	61	3	1
24	5	62	3	1
24	5	63	3	0
24	6	2	2	0
24	6	3	2	0
24	6	4	2	1
24	6	5	2	0
24	6	7	2	1
24	6	8	3	1
24	6	9	3	0
24	6	10	2	1
24	6	11	2	1
24	6	12	2	0
24	6	13	2	1
24	6	14	2	0
24	6	17	2	1
24	6	20	1	2
24	6	24	3	0
24	6	32	3	1
24	6	34	2	0
24	6	35	3	1
24	6	36	2	1
24	6	37	3	0
24	6	42	2	1
24	6	43	2	1
24	6	45	3	1
24	6	46	2	2
24	6	47	3	1
24	6	50	2	1
24	6	51	2	1
24	6	52	2	1
24	6	54	2	1
24	6	55	2	1
24	6	56	3	2
24	6	57	2	1
24	6	58	2	1
24	6	61	2	3
24	6	62	3	1
24	6	63	2	1
24	7	2	1	1
24	7	3	0	1
24	7	4	1	2
24	7	5	2	2
24	7	7	1	0
24	7	8	2	2
24	7	9	2	1
24	7	10	3	2
24	7	11	2	2
24	7	12	1	2
24	7	13	1	1
24	7	14	1	2
24	7	17	1	2
24	7	20	1	2
24	7	24	1	2
24	7	32	2	1
24	7	34	2	1
24	7	35	1	1
24	7	36	2	0
24	7	37	1	3
24	7	42	1	2
24	7	43	2	1
24	7	45	3	1
24	7	46	0	1
24	7	47	1	2
24	7	49	1	1
24	7	50	1	2
24	7	51	1	1
24	7	52	1	1
24	7	54	1	2
24	7	55	1	1
24	7	56	1	2
24	7	57	2	1
24	7	58	1	2
24	7	61	1	3
24	7	62	3	1
24	7	63	2	2
24	8	2	1	0
24	8	4	2	0
24	8	5	1	0
24	8	7	2	1
24	8	8	2	0
24	8	9	2	0
24	8	10	2	1
24	8	11	2	1
24	8	12	2	1
24	8	13	2	1
24	8	14	2	0
24	8	17	1	1
24	8	20	2	1
24	8	24	2	0
24	8	32	2	0
24	8	34	2	2
24	8	35	2	0
24	8	36	2	1
24	8	37	2	0
24	8	42	1	0
24	8	43	2	1
24	8	45	2	2
24	8	46	2	1
24	8	47	2	0
24	8	49	2	0
24	8	50	2	1
24	8	51	2	0
24	8	52	2	0
24	8	55	2	2
24	8	56	2	0
24	8	57	3	1
24	8	58	2	0
24	8	61	2	1
24	8	62	3	1
24	8	63	2	1
24	9	2	2	0
24	9	3	2	0
24	9	4	2	1
24	9	5	1	0
24	9	7	2	1
24	9	8	2	0
24	9	9	1	0
24	9	10	2	1
24	9	11	2	1
24	9	12	2	1
24	9	13	3	1
24	9	14	2	0
24	9	17	2	1
24	9	20	2	1
24	9	24	2	0
24	9	32	2	0
24	9	34	2	0
24	9	35	2	1
24	9	36	2	1
24	9	37	2	0
24	9	42	1	0
24	9	43	2	1
24	9	45	3	1
24	9	46	2	0
24	9	47	2	0
24	9	49	2	0
24	9	50	2	1
24	9	51	2	1
24	9	52	3	1
24	9	54	2	0
24	9	55	2	1
24	9	56	2	1
24	9	57	3	1
24	9	58	2	0
24	9	61	2	1
24	9	62	2	2
24	9	63	2	1
25	1	2	0	1
25	1	3	1	1
25	1	4	1	0
25	1	5	2	0
25	1	7	1	2
25	1	8	2	1
25	1	9	1	1
25	1	10	2	2
25	1	11	1	0
25	1	12	1	0
25	1	13	1	1
25	1	17	1	2
25	1	20	0	1
25	1	24	1	1
25	1	32	1	0
25	1	34	2	1
25	1	35	1	1
25	1	36	1	2
25	1	37	2	0
25	1	42	1	2
25	1	43	2	1
25	1	45	2	2
25	1	46	2	1
25	1	49	2	0
25	1	50	2	1
25	1	51	0	1
25	1	52	3	1
25	1	54	1	2
25	1	55	2	1
25	1	56	0	0
25	1	57	3	1
25	1	58	1	0
25	1	61	1	1
25	1	62	2	1
25	1	63	1	2
25	2	2	2	0
25	2	3	1	1
25	2	4	2	1
25	2	5	2	0
25	2	7	2	1
25	2	8	2	1
25	2	9	1	0
25	2	10	1	2
25	2	11	2	1
25	2	12	2	1
25	2	13	2	1
25	2	17	1	2
25	2	20	2	1
25	2	24	2	1
25	2	32	2	1
25	2	34	2	2
25	2	35	2	2
25	2	36	2	1
25	2	37	2	1
25	2	42	2	1
25	2	43	2	1
25	2	45	3	1
25	2	46	2	1
25	2	49	0	1
25	2	50	2	1
25	2	51	2	0
25	2	52	1	1
25	2	55	1	0
25	2	56	1	2
25	2	57	2	1
25	2	58	1	0
25	2	61	2	1
25	2	62	2	1
25	3	2	1	1
25	3	3	1	1
25	3	4	2	1
25	3	5	2	0
25	3	7	2	1
25	3	8	1	2
25	3	9	2	1
25	3	10	1	1
25	3	11	2	2
25	3	12	3	0
25	3	13	1	2
25	3	14	1	2
25	3	17	0	3
25	3	20	1	2
25	3	24	2	2
25	3	32	1	2
25	3	34	2	1
25	3	35	2	1
25	3	36	1	2
25	3	37	1	2
25	3	42	1	0
25	3	43	2	1
25	3	45	2	2
25	3	46	1	1
25	3	47	2	1
25	3	49	1	1
25	3	50	2	1
25	3	51	1	1
25	3	52	1	1
25	3	54	2	1
25	3	55	2	2
25	3	56	1	2
25	3	57	2	1
25	3	58	1	2
25	3	61	2	2
25	3	62	2	1
25	3	63	2	3
25	4	2	1	2
25	4	3	0	2
25	4	4	1	2
25	4	5	0	2
25	4	7	2	1
25	4	8	1	3
25	4	9	1	2
25	4	10	1	3
25	4	11	1	4
25	4	12	1	2
25	4	13	0	2
25	4	17	0	0
25	4	20	1	2
25	4	24	0	3
25	4	32	0	3
25	4	34	0	2
25	4	35	1	3
25	4	36	1	3
25	4	37	0	4
25	4	42	1	3
25	4	43	0	2
25	4	45	1	4
25	4	46	0	2
25	4	49	0	2
25	4	50	1	2
25	4	51	1	2
25	4	52	1	4
25	4	54	0	3
25	4	55	1	2
25	4	56	1	2
25	4	57	1	2
25	4	58	0	2
25	4	61	0	2
25	4	62	2	4
25	4	63	0	2
25	5	2	1	3
25	5	3	2	2
25	5	4	2	2
25	5	5	0	2
25	5	7	0	2
25	5	8	1	3
25	5	9	1	3
25	5	10	1	3
25	5	11	2	4
25	5	12	2	2
25	5	13	0	3
25	5	14	0	2
25	5	17	1	4
25	5	20	1	2
25	5	24	1	4
25	5	32	1	3
25	5	34	1	3
25	5	35	1	3
25	5	36	0	2
25	5	37	0	2
25	5	42	1	3
25	5	43	1	3
25	5	45	1	3
25	5	46	0	2
25	5	47	2	4
25	5	49	0	4
25	5	50	1	2
25	5	51	1	2
25	5	52	1	4
25	5	54	1	3
25	5	55	2	3
25	5	56	2	5
25	5	57	1	2
25	5	58	1	3
25	5	61	1	3
25	5	62	2	4
25	5	63	1	4
25	6	2	2	0
25	6	3	3	1
25	6	4	2	0
25	6	5	2	0
25	6	7	3	1
25	6	8	3	1
25	6	9	3	0
25	6	10	3	1
25	6	11	3	0
25	6	12	2	0
25	6	13	2	0
25	6	14	2	1
25	6	17	2	0
25	6	20	2	1
25	6	24	3	1
25	6	32	3	1
25	6	34	3	2
25	6	35	3	1
25	6	36	3	1
25	6	37	2	1
25	6	42	3	2
25	6	43	2	0
25	6	45	4	1
25	6	46	2	1
25	6	49	2	0
25	6	50	2	1
25	6	51	3	1
25	6	52	3	1
25	6	54	2	1
25	6	55	2	1
25	6	56	3	1
25	6	57	3	1
25	6	58	2	1
25	6	61	3	1
25	6	62	2	1
25	6	63	2	0
25	7	2	1	1
25	7	3	1	1
25	7	4	1	2
25	7	5	0	2
25	7	7	1	0
25	7	8	1	2
25	7	9	1	2
25	7	10	1	2
25	7	11	1	2
25	7	12	1	2
25	7	13	1	2
25	7	17	1	1
25	7	20	1	2
25	7	24	2	2
25	7	32	1	2
25	7	34	2	1
25	7	35	1	1
25	7	36	1	1
25	7	37	0	2
25	7	42	0	1
25	7	43	0	2
25	7	45	2	2
25	7	46	0	2
25	7	49	1	1
25	7	50	2	1
25	7	51	1	3
25	7	52	2	1
25	7	54	1	2
25	7	55	1	1
25	7	56	1	2
25	7	57	2	1
25	7	58	1	2
25	7	61	3	1
25	7	62	2	1
25	7	63	1	2
25	8	2	1	2
25	8	3	1	2
25	8	4	2	1
25	8	5	2	0
25	8	7	2	2
25	8	8	2	2
25	8	9	1	1
25	8	10	1	2
25	8	11	1	1
25	8	12	2	1
25	8	13	1	1
25	8	17	1	2
25	8	20	1	1
25	8	24	0	1
25	8	32	0	1
25	8	34	2	1
25	8	35	1	1
25	8	36	2	2
25	8	37	0	2
25	8	42	1	1
25	8	43	2	1
25	8	45	1	2
25	8	46	1	0
25	8	49	0	2
25	8	50	1	2
25	8	51	1	1
